-2.725320512070765e-07,-3.329087571401886e-06,-9.710995973196237e-06,-2.1376327912239666e-05,-3.869729006983275e-05,-6.168321887546239e-05,-9.026997193603805e-05,-0.0001243824219851832,-0.00016394517839023962,-0.0002088834827993722,-0.00025912289676616944,-0.000314589091088733,-0.0003752077677748578,-0.0004409046378379243,-0.000511605416252252,-0.0005872358211151057,-0.0006677215735943129,-0.0007529883979515501,-0.00084296202154555,-0.0009375681748198016,-0.0010367325912836113,-0.0011403810074904013,-0.001248439163014499,-0.0013608328004266624,-0.0014774876652684662,-0.0015983295060255417,-0.0017232840740996575,-0.0018522771237797083,-0.001985234412211547,-0.002122081699366741,-0.0022627447480102233,-0.002407149323666857,-0.002555221194586961,-0.002706886131710726,-0.0028620699086316544,-0.0030206983015589285,-0.00318269708927878,-0.0033479920531148694,-0.0035165089768876626,-0.0036881736468728776,-0.0038629118517589556,-0.004040649382603577,-0.004221312032789341,-0.004404825597978439,-0.004591115876066518,-0.004780108667135668,-0.004971729773406559,-0.0051659049991897065,-0.005362560150836014,-0.005561621036686466,-0.005763013467021088,-0.005966663254007088,-0.0061724962116463545,-0.006380438155722177,-0.006590414903745329,-0.006802352274899443,-0.0070161760899857956,-0.00723181217136736,-0.0074491863429123305,-0.007668224429937096,-0.007888852259148574,-0.008110995658586074,-0.008334580457562616,-0.008559532486605702,-0.008785777577397725,-0.009013241562715896,-0.009241850276371812,-0.009471529553150816,-0.009702205228751419,-0.009933803139723911,-0.010166249123400799,-0.010399469017778643,-0.010633388661188861,-0.010867933891232296,-0.01110303054175785,-0.011338604437152261,-0.011574581396608993,-0.011810887347092224,-0.012047449059512456,-0.01228419785929169,-0.012521088130350654,-0.01263953674203194
0.0,-2.4897194203658507e-06,-8.782028701691956e-06,-2.044911699622547e-05,-3.7783535447518254e-05,-6.078275841111498e-05,-8.938198650799941e-05,-0.0001235065370897107,-0.00016308127287789916,-0.00020803152499738344,-0.0002582828798229199,-0.0003137610136695704,-0.00037439162942267426,-0.0004401004381261159,-0.0005108131547087324,-0.0005864554972457806,-0.0006669531868996086,-0.0007522319479326903,-0.0008422175077064788,-0.0009368355966677659,-0.0010360119483294136,-0.0011396722992485927,-0.0012477423890035627,-0.0013601479601691984,-0.0014768147582913756,-0.0015976685318602097,-0.0017226350322821352,-0.0018516400138508908,-0.0019846092337173524,-0.0021214684518582843,-0.002262143431043993,-0.002406559936804884,-0.0025546437373969886,-0.002706320603766379,-0.002861516309512601,-0.0030201566308510454,-0.0031821673465743123,-0.0033474742380125867,-0.003516003088993016,-0.0036876796857981515,-0.003862429817123417,-0.004040179274033626,-0.004220853849918652,-0.004404379340448101,-0.004590681543525181,-0.0047796862592396705,-0.004971319289820064,-0.005165506439584834,-0.005362173514892964,-0.005561246324093644,-0.005762650677475227,-0.0059663123872133635,-0.006172157267318499,-0.006380111133582593,-0.006590099803525189,-0.006802049096338805,-0.007015884832833697,-0.007231532835381911,-0.007448918927860816,-0.0076679689355960605,-0.007888608685303911,-0.008110764005033102,-0.008334360724106168,-0.008559324673060194,-0.008785581683587229,-0.009013057588474205,-0.009241678221542482,-0.00947136941758715,-0.009702057012316285,-0.00993366684228936,-0.010166124744848416,-0.010399356558008055,-0.010633288120170373,-0.010867845269241557,-0.011102953840210109,-0.011338539660889033,-0.011574528557367594,-0.011810846453075011,-0.012047419980728101,-0.01228417941104476,-0.01252107199953826,-0.012639518293785009
0.0,-8.109831182937795e-07,-6.9240941586833986e-06,-1.8594695164197076e-05,-3.595602620288927e-05,-5.898183748242015e-05,-8.760601565192214e-05,-0.00012175476729876573,-0.00016135346185321825,-0.0002063276093934059,-0.0002566028459364209,-0.00031210485883124517,-0.00037275935271830705,-0.00043849203870249934,-0.0005092286316216931,-0.0005848948495071305,-0.0006654164135102,-0.0007507190478949707,-0.0008407284800283365,-0.0009353704403636942,-0.001034570662421018,-0.0011382548827649757,-0.0012463488409816899,-0.0013587782796542704,-0.0014754689443371943,-0.0015963465835295459,-0.0017213369486470905,-0.0018503657939932558,-0.0019833588767289626,-0.002120241956841371,-0.0022609407971115316,-0.002405381163080938,-0.0025534888230170443,-0.002705189547877684,-0.002860409111274494,-0.0030190732894352806,-0.0031811078611653767,-0.003346438607808021,-0.003514991313203722,-0.0036866917636486983,-0.0038614657478523396,-0.004039239056893724,-0.004219937484177273,-0.004403486825387427,-0.004589812878442507,-0.004778841443447676,-0.004970498322647075,-0.005164709320375089,-0.005361400243006864,-0.0055604968989080026,-0.005761925098383506,-0.005965610653625915,-0.00617147937866279,-0.006379457089303423,-0.006589469603084911,-0.006801442739217529,-0.007015302318529498,-0.007230974163411012,-0.007448384097757786,-0.00766745794691399,-0.007888121537614586,-0.00811030069792716,-0.008333921257193271,-0.008558909045969178,-0.008785189895966238,-0.009012689639990822,-0.009241334111883822,-0.009471049146459815,-0.009701760579446017,-0.009933394247420258,-0.01016587598774365,-0.010399131638466879,-0.010633087038133399,-0.010867668025260076,-0.011102800437114623,-0.011338410108362578,-0.01157442287888479,-0.01181076466504059,-0.012047361823159394,-0.012284142514550898,-0.012521039737913473,-0.01263948834959476
0.0,1.4582469493851642e-07,-5.6747460358618885e-06,-1.7342581374946226e-05,-3.473094913362434e-05,-5.7779153992773384e-05,-8.642153140667484e-05,-0.00012058682808097152,-0.0001602015791037812,-0.00020519166768263094,-0.0002554828245496413,-0.000311000755665831,-0.0003716711678269967,-0.0004374197718526431,-0.0005081722822964384,-0.0005838544170774556,-0.0006643918973163134,-0.0007497104472728671,-0.0008397357943167893,-0.0009343936689058487,-0.0010336098045648048,-0.0011373099378633456,-0.0012454198083928412,-0.0013578651587418916,-0.0014745717344707074,-0.001595465284084349,-0.0017204715590048013,-0.0018495163135419477,-0.0019825253048634034,-0.0021194242929632586,-0.0022601390406297222,-0.0024045953134116775,-0.0025527188795841913,-0.002704435510112935,-0.002859670978617605,-0.0030183510613342795,-0.0031804015370767774,-0.003345748187197038,-0.0035143167955444744,-0.00368603314842441,-0.0038608230345555457,-0.004038612245026467,-0.004219326573251288,-0.004402891814924332,-0.004589233767973999,-0.004778278232515699,-0.0049699510108040055,-0.005164177907183904,-0.005360884728041313,-0.005559997281752773,-0.005761441378634377,-0.005965142830889929,-0.006171027452558392,-0.006379021059460607,-0.006589049469145369,-0.0068010385008347935,-0.007014913975369064,-0.007230601715150478,-0.007448027544086971,-0.007667117287535057,-0.00788779677224216,-0.00810999182628843,-0.008333628279028102,-0.008558631961030214,-0.00878492870401899,-0.009012444340813752,-0.009241104705268349,-0.009470835632210062,-0.009701562957377795,-0.009933212517358443,-0.010165710149519667,-0.010398981691939884,-0.010632952983369102,-0.010867549863434224,-0.011102698174051722,-0.011338323765501042,-0.01157435251668667,-0.011810710383848014,-0.012047323429576613,-0.012284117241413326,-0.012521012428489643,-0.012639460022027801
0.0,5.844635591787956e-07,-5.054324779425393e-06,-1.6711963411173066e-05,-3.411578766312344e-05,-5.717690827260128e-05,-8.582905292903912e-05,-0.00012000281160470493,-0.0001596256323208232,-0.00020462369749093968,-0.000254922814444784,-0.00031044870420527857,-0.0003711270752881561,-0.0004368836382659424,-0.0005076441074553091,-0.0005833342006816467,-0.0006638796390390714,-0.0007492061467827145,-0.0008392394512831817,-0.0009339052830003958,-0.0010331293754615243,-0.0011368374652387762,-0.0012449552919261487,-0.0013574085981149864,-0.0014741231293683658,-0.0015950246341943357,-0.0017200388640179897,-0.0018490915731524385,-0.001982108518768645,-0.002119015460864162,-0.0022597381622307777,-0.002404202388421069,-0.0025523339077139088,-0.002704058491078885,-0.0028593019121397256,-0.003017989947136643,-0.003180048374887697,-0.003345402976749176,-0.0035139795365749437,-0.003685703840674879,-0.003860501677772332,-0.004038298838960651,-0.004219021117658783,-0.0044025943095660006,-0.004588944212615737,-0.004777996626928525,-0.004969677354764156,-0.005163912200472912,-0.0053606269704461005,-0.005559747473065726,-0.005761199518653427,-0.005964908919418638,-0.006170801489406022,-0.0063788030444421944,-0.006588839402081797,-0.0068008363815528685,-0.007014719803701564,-0.007230415490936236,-0.007447849267170929,-0.007666946957768329,-0.007887634389482092,-0.008109837390398642,-0.00833348178987855,-0.008558493418497248,-0.008784798107985393,-0.009012321691168775,-0.009240990001907687,-0.00947072887503563,-0.009701464146296862,-0.00993312165228142,-0.010165627230357906,-0.010398906718622654,-0.010632885955988651,-0.010867490782980322,-0.011102647045280729,-0.011338280605753663,-0.011574317374359835,-0.011810683338642809,-0.012047304352092805,-0.012284104360605766,-0.01252099704357018,-0.012639443385052386
0.0,5.844635591787569e-07,-5.0543247794254065e-06,-1.671196341117308e-05,-3.4115787663123474e-05,-5.7176908272601325e-05,-8.582905292903918e-05,-0.00012000281160470497,-0.00015962563232082316,-0.00020462369749093968,-0.000254922814444784,-0.0003104487042052785,-0.00037112707528815615,-0.0004368836382659424,-0.0005076441074553094,-0.0005833342006816469,-0.0006638796390390714,-0.0007492061467827147,-0.0008392394512831818,-0.0009339052830003959,-0.0010331293754615239,-0.0011368374652387758,-0.0012449552919261487,-0.0013574085981149868,-0.0014741231293683662,-0.0015950246341943355,-0.0017200388640179892,-0.0018490915731524382,-0.001982108518768645,-0.0021190154608641625,-0.0022597381622307773,-0.0024042023884210694,-0.002552333907713909,-0.002704058491078885,-0.0028593019121397256,-0.0030179899471366434,-0.0031800483748876986,-0.0033454029767491754,-0.0035139795365749433,-0.0036857038406748767,-0.003860501677772327,-0.004038298838960652,-0.004219021117658783,-0.0044025943095660006,-0.004588944212615738,-0.004777996626928527,-0.004969677354764155,-0.005163912200472913,-0.005360626970446101,-0.005559747473065728,-0.005761199518653427,-0.005964908919418636,-0.00617080148940602,-0.006378803044442194,-0.006588839402081793,-0.006800836381552866,-0.007014719803701562,-0.007230415490936232,-0.007447849267170926,-0.007666946957768329,-0.007887634389482093,-0.008109837390398646,-0.00833348178987855,-0.008558493418497244,-0.008784798107985391,-0.009012321691168779,-0.009240990001907683,-0.009470728875035628,-0.009701464146296865,-0.009933121652281425,-0.010165627230357905,-0.010398906718622657,-0.010632885955988653,-0.010867490782980322,-0.011102647045280734,-0.01133828060575366,-0.011574317374359828,-0.011810683338642805,-0.012047304352092805,-0.01228410436060577,-0.012520997043570183,-0.01263944338505239
0.0,1.4582469493840123e-07,-5.674746035861932e-06,-1.7342581374946273e-05,-3.473094913362445e-05,-5.7779153992773554e-05,-8.642153140667498e-05,-0.00012058682808097165,-0.00016020157910378124,-0.000205191667682631,-0.00025548282454964137,-0.0003110007556658308,-0.00037167116782699683,-0.0004374197718526432,-0.0005081722822964389,-0.0005838544170774561,-0.0006643918973163138,-0.0007497104472728675,-0.0008397357943167894,-0.0009343936689058486,-0.0010336098045648032,-0.0011373099378633445,-0.0012454198083928418,-0.0013578651587418924,-0.0014745717344707083,-0.0015954652840843486,-0.0017204715590048002,-0.0018495163135419468,-0.001982525304863403,-0.002119424292963259,-0.002260139040629722,-0.0024045953134116784,-0.0025527188795841918,-0.002704435510112935,-0.0028596709786176057,-0.003018351061334283,-0.0031804015370767817,-0.0033457481871970386,-0.003514316795544472,-0.0036860331484244034,-0.0038608230345555314,-0.0040386122450264674,-0.004219326573251287,-0.004402891814924332,-0.004589233767974003,-0.0047782782325157,-0.004969951010804003,-0.005164177907183905,-0.005360884728041315,-0.00555999728175278,-0.005761441378634377,-0.005965142830889924,-0.006171027452558391,-0.006379021059460604,-0.006589049469145361,-0.006801038500834787,-0.007014913975369059,-0.007230601715150474,-0.0074480275440869685,-0.007667117287535055,-0.007887796772242165,-0.00810999182628844,-0.008333628279028104,-0.008558631961030207,-0.008784928704018988,-0.00901244434081376,-0.009241104705268347,-0.00947083563221006,-0.009701562957377799,-0.009933212517358455,-0.010165710149519667,-0.010398981691939892,-0.01063295298336911,-0.010867549863434228,-0.011102698174051727,-0.011338323765501033,-0.011574352516686648,-0.011810710383848011,-0.012047323429576616,-0.012284117241413331,-0.012521012428489652,-0.012639460022027812
0.0,-8.109831182939583e-07,-6.924094158683472e-06,-1.8594695164197167e-05,-3.595602620288945e-05,-5.8981837482420425e-05,-8.760601565192233e-05,-0.00012175476729876593,-0.00016135346185321833,-0.00020632760939340598,-0.00025660284593642094,-0.0003121048588312451,-0.0003727593527183073,-0.00043849203870249945,-0.0005092286316216938,-0.0005848948495071313,-0.0006654164135102003,-0.0007507190478949713,-0.0008407284800283367,-0.0009353704403636936,-0.0010345706624210157,-0.0011382548827649748,-0.0012463488409816907,-0.001358778279654271,-0.001475468944337195,-0.001596346583529545,-0.0017213369486470894,-0.0018503657939932553,-0.0019833588767289617,-0.002120241956841371,-0.00226094079711153,-0.0024053811630809388,-0.0025534888230170447,-0.002705189547877684,-0.0028604091112744965,-0.0030190732894352862,-0.003181107861165381,-0.0033464386078080216,-0.003514991313203719,-0.0036866917636486883,-0.003861465747852319,-0.004039239056893722,-0.004219937484177274,-0.004403486825387427,-0.004589812878442511,-0.004778841443447678,-0.004970498322647071,-0.00516470932037509,-0.005361400243006866,-0.005560496898908011,-0.0057619250983835,-0.005965610653625908,-0.006171479378662789,-0.0063794570893034195,-0.006589469603084901,-0.006801442739217518,-0.007015302318529491,-0.007230974163411009,-0.007448384097757784,-0.007667457946913988,-0.007888121537614593,-0.008110300697927168,-0.008333921257193276,-0.008558909045969173,-0.00878518989596624,-0.009012689639990837,-0.009241334111883822,-0.009471049146459817,-0.009701760579446021,-0.00993339424742027,-0.01016587598774365,-0.010399131638466886,-0.010633087038133409,-0.010867668025260081,-0.01110280043711463,-0.011338410108362564,-0.01157442287888476,-0.011810764665040583,-0.012047361823159406,-0.012284142514550908,-0.012521039737913483,-0.01263948834959477
0.0,-2.4897194203660277e-06,-8.782028701692099e-06,-2.0449116996225628e-05,-3.778353544751851e-05,-6.078275841111531e-05,-8.938198650799966e-05,-0.00012350653708971096,-0.0001630812728778993,-0.00020803152499738358,-0.00025828287982292006,-0.00031376101366957043,-0.00037439162942267464,-0.00044010043812611613,-0.0005108131547087331,-0.000586455497245781,-0.0006669531868996089,-0.0007522319479326908,-0.000842217507706479,-0.000936835596667765,-0.0010360119483294105,-0.001139672299248592,-0.0012477423890035636,-0.001360147960169199,-0.001476814758291376,-0.001597668531860208,-0.001722635032282134,-0.0018516400138508904,-0.001984609233717352,-0.002121468451858284,-0.00226214343104399,-0.0024065599368048854,-0.0025546437373969886,-0.002706320603766379,-0.0028615163095126036,-0.003020156630851053,-0.003182167346574317,-0.003347474238012587,-0.003516003088993012,-0.003687679685798141,-0.003862429817123393,-0.0040401792740336236,-0.004220853849918653,-0.004404379340448101,-0.004590681543525185,-0.004779686259239674,-0.00497131928982006,-0.005165506439584835,-0.005362173514892966,-0.005561246324093652,-0.0057626506774752185,-0.005966312387213354,-0.006172157267318498,-0.006380111133582589,-0.00659009980352518,-0.006802049096338793,-0.007015884832833689,-0.0072315328353819075,-0.007448918927860814,-0.00766796893559606,-0.007888608685303923,-0.008110764005033112,-0.008334360724106173,-0.008559324673060193,-0.008785581683587233,-0.009013057588474222,-0.009241678221542484,-0.009471369417587153,-0.00970205701231629,-0.009933666842289371,-0.010166124744848414,-0.010399356558008062,-0.010633288120170383,-0.010867845269241562,-0.011102953840210115,-0.01133853966088902,-0.01157452855736756,-0.011810846453075004,-0.012047419980728112,-0.012284179411044772,-0.01252107199953827,-0.01263951829378502
-2.7253205120730564e-07,-3.3290875714020628e-06,-9.710995973196413e-06,-2.1376327912239855e-05,-3.8697290069833034e-05,-6.168321887546274e-05,-9.026997193603831e-05,-0.00012438242198518348,-0.00016394517839023973,-0.00020888348279937238,-0.0002591228967661696,-0.0003145890910887331,-0.00037520776777485835,-0.0004409046378379244,-0.0005116054162522528,-0.0005872358211151058,-0.0006677215735943131,-0.0007529883979515506,-0.0008429620215455501,-0.0009375681748198007,-0.0010367325912836079,-0.0011403810074904007,-0.0012484391630145,-0.001360832800426663,-0.0014774876652684666,-0.0015983295060255395,-0.0017232840740996564,-0.0018522771237797077,-0.001985234412211547,-0.0021220816993667404,-0.00226274474801022,-0.002407149323666859,-0.0025552211945869606,-0.002706886131710726,-0.002862069908631657,-0.003020698301558936,-0.003182697089278785,-0.0033479920531148703,-0.003516508976887659,-0.0036881736468728672,-0.0038629118517589296,-0.004040649382603574,-0.004221312032789342,-0.004404825597978439,-0.004591115876066521,-0.004780108667135673,-0.004971729773406555,-0.005165904999189707,-0.005362560150836016,-0.005561621036686471,-0.005763013467021077,-0.005966663254007077,-0.006172496211646353,-0.006380438155722173,-0.006590414903745319,-0.006802352274899431,-0.007016176089985787,-0.007231812171367357,-0.007449186342912329,-0.007668224429937096,-0.007888852259148588,-0.008110995658586084,-0.008334580457562621,-0.008559532486605704,-0.008785777577397728,-0.009013241562715914,-0.009241850276371815,-0.00947152955315082,-0.009702205228751426,-0.009933803139723921,-0.010166249123400795,-0.01039946901777865,-0.01063338866118887,-0.010867933891232303,-0.011103030541757857,-0.01133860443715225,-0.011574581396608961,-0.011810887347092213,-0.012047449059512463,-0.012284197859291704,-0.012521088130350664,-0.012639536742031953
